# ID,Target Pressure (bar)
1870,0.412403
1871,0.295755
1872,0.763195
1873,0.646548
1874,0.529900
1875,0.682440
1876,0.565792
1877,0.449144
1878,0.601684
1879,0.485036
1880,0.368388
1881,0.778094
1882,0.661446
1883,0.544798
1884,0.568346
1885,0.487590
1886,0.406835
1887,0.673266
1888,0.556618
1889,0.439970
1890,0.338276
1891,0.253587
1892,0.168897
1893,0.278406
1894,0.193716
1895,0.109027
1896,0.218535
1897,0.133846
1898,0.049156
1899,0.439717
1900,0.355027
1901,0.270338
1902,0.379846
1903,0.295157
1904,0.210467
1905,0.319976
1906,0.235286
1907,0.150597
1908,0.440211
1909,0.355522
1910,0.270832
1911,0.294381
1912,0.234510
1913,0.174639
1914,0.377154
1915,0.292464
1916,0.207775
1917,0.617190
1918,0.548480
1919,0.479770
1920,0.578205
1921,0.509494
1922,0.440784
1923,0.539219
1924,0.470509
1925,0.401798
1926,0.689823
1927,0.621113
1928,0.552403
1929,0.650838
1930,0.582128
1931,0.513417
1932,0.611852
1933,0.543142
1934,0.474432
1935,0.704722
1936,0.636011
1937,0.567301
1938,0.590849
1939,0.551864
1940,0.512878
1941,0.683434
1942,0.614724
1943,0.546014
1944,0.236488
1945,0.207726
1946,0.178963
1947,0.134848
1948,0.106085
1949,0.077323
1950,0.033207
1951,0.004444
1952,-0.024318
1953,0.323525
1954,0.294763
1955,0.266000
1956,0.221884
1957,0.193122
1958,0.164360
1959,0.120244
1960,0.091481
1961,0.062719
1962,0.331222
1963,0.302459
1964,0.273697
1965,0.297245
1966,0.195604
1967,0.093963
1968,0.184624
1969,0.155861
1970,0.127099
1971,0.688246
1972,0.643504
1973,0.598762
1974,0.656222
1975,0.611480
1976,0.566739
1977,0.624198
1978,0.579456
1979,0.534715
1980,0.756078
1981,0.711336
1982,0.666594
1983,0.724054
1984,0.679312
1985,0.634571
1986,0.692030
1987,0.647288
1988,0.602547
1989,0.773377
1990,0.728635
1991,0.683893
1992,0.707441
1993,0.675418
1994,0.643394
1995,0.766013
1996,0.721271
1997,0.676529
1998,0.648982
1999,0.628209
2000,0.607436
2001,0.623920
2002,0.603147
2003,0.582374
2004,0.598858
2005,0.578085
2006,0.557312
2007,0.740820
2008,0.720047
2009,0.699274
2010,0.715758
2011,0.694985
2012,0.674212
2013,0.690696
2014,0.669923
2015,0.649150
2016,0.746116
2017,0.725343
2018,0.704570
2019,0.728118
2020,0.703056
2021,0.677994
2022,0.752676
2023,0.731903
2024,0.711130
2025,0.708331
2026,0.663590
2027,0.618848
2028,0.648461
2029,0.603719
2030,0.558978
2031,0.588590
2032,0.543849
2033,0.499107
2034,0.756958
2035,0.712217
2036,0.667475
2037,0.697088
2038,0.652346
2039,0.607605
2040,0.637217
2041,0.592476
2042,0.547734
2043,0.783860
2044,0.739118
2045,0.694377
2046,0.717925
2047,0.658054
2048,0.598183
2049,0.720802
2050,0.676061
2051,0.631319
2052,0.270698
2053,0.170030
2054,0.069361
2055,0.169057
2056,0.068389
2057,-0.032280
2058,0.067417
2059,-0.033252
2060,-0.133921
2061,0.367338
2062,0.266669
2063,0.166000
2064,0.265697
2065,0.165028
2066,0.064360
2067,0.164056
2068,0.063387
2069,-0.037281
2070,0.370233
2071,0.269564
2072,0.168896
2073,0.192444
2074,0.090803
2075,-0.010838
2076,0.223635
2077,0.122966
2078,0.022298
2079,0.394194
2080,0.365432
2081,0.336669
2082,0.376094
2083,0.347331
2084,0.318569
2085,0.357993
2086,0.329231
2087,0.300468
2088,0.452423
2089,0.423661
2090,0.394899
2091,0.434323
2092,0.405561
2093,0.376798
2094,0.416223
2095,0.387460
2096,0.358698
2097,0.474524
2098,0.445761
2099,0.416999
2100,0.440547
2101,0.422446
2102,0.404346
2103,0.495006
2104,0.466244
2105,0.437482
2106,0.527079
2107,0.506307
2108,0.485534
2109,0.481132
2110,0.460359
2111,0.439586
2112,0.435185
2113,0.414412
2114,0.393639
2115,0.599713
2116,0.578940
2117,0.558167
2118,0.553765
2119,0.532993
2120,0.512220
2121,0.507818
2122,0.487045
2123,0.466272
2124,0.614611
2125,0.593838
2126,0.573065
2127,0.596613
2128,0.550666
2129,0.504719
2130,0.579400
2131,0.558627
2132,0.537854
2133,0.639376
2134,0.578655
2135,0.517934
2136,0.593428
2137,0.532708
2138,0.471987
2139,0.547481
2140,0.486760
2141,0.426040
2142,0.692804
2143,0.632083
2144,0.571362
2145,0.646857
2146,0.586136
2147,0.525415
2148,0.600909
2149,0.540189
2150,0.479468
2151,0.717305
2152,0.656584
2153,0.595863
2154,0.619411
2155,0.573464
2156,0.527517
2157,0.682094
2158,0.621373
2159,0.560652
2160,0.656081
2161,0.627319
2162,0.598556
2163,0.533555
2164,0.504793
2165,0.476030
2166,0.411029
2167,0.382267
2168,0.353504
2169,0.723913
2170,0.695151
2171,0.666388
2172,0.601387
2173,0.572625
2174,0.543862
2175,0.478861
2176,0.450099
2177,0.421336
2178,0.741212
2179,0.712449
2180,0.683687
2181,0.707235
2182,0.584709
2183,0.462183
2184,0.552844
2185,0.524081
2186,0.495319
2187,0.361839
2188,0.301118
2189,0.240397
2190,0.322853
2191,0.262132
2192,0.201412
2193,0.283868
2194,0.223147
2195,0.162426
2196,0.468080
2197,0.407360
2198,0.346639
2199,0.429095
2200,0.368374
2201,0.307653
2202,0.390109
2203,0.329389
2204,0.268668
2205,0.466174
2206,0.405454
2207,0.344733
2208,0.368281
2209,0.329295
2210,0.290310
2211,0.444887
2212,0.384166
2213,0.323446
2214,0.402071
2215,0.333361
2216,0.264650
2217,0.377009
2218,0.308299
2219,0.239588
2220,0.351947
2221,0.283236
2222,0.214526
2223,0.484307
2224,0.415596
2225,0.346886
2226,0.459245
2227,0.390534
2228,0.321824
2229,0.434182
2230,0.365472
2231,0.296762
2232,0.494404
2233,0.425693
2234,0.356983
2235,0.380531
2236,0.355469
2237,0.330407
2238,0.500963
2239,0.432253
2240,0.363542
2241,0.485872
2242,0.433141
2243,0.380410
2244,0.460810
2245,0.408079
2246,0.355348
2247,0.435748
2248,0.383017
2249,0.330286
2250,0.568108
2251,0.515377
2252,0.462645
2253,0.543046
2254,0.490315
2255,0.437583
2256,0.517984
2257,0.465252
2258,0.412521
2259,0.578205
2260,0.525474
2261,0.472743
2262,0.496291
2263,0.471228
2264,0.446166
2265,0.584764
2266,0.532033
2267,0.479302
2268,0.790749
2269,0.769977
2270,0.749204
2271,0.696070
2272,0.675297
2273,0.654525
2274,0.601391
2275,0.580618
2276,0.559845
2277,0.872985
2278,0.852212
2279,0.831439
2280,0.778306
2281,0.757533
2282,0.736760
2283,0.683627
2284,0.662854
2285,0.642081
2286,0.883082
2287,0.862309
2288,0.841536
2289,0.865084
2290,0.770405
2291,0.675726
2292,0.750408
2293,0.729635
2294,0.708862
2295,0.704544
2296,0.611865
2297,0.519186
2298,0.686443
2299,0.593764
2300,0.501085
2301,0.668343
2302,0.575664
2303,0.482985
2304,0.753171
2305,0.660492
2306,0.567813
2307,0.735070
2308,0.642391
2309,0.549712
2310,0.716970
2311,0.624291
2312,0.531612
2313,0.780072
2314,0.687393
2315,0.594714
2316,0.618262
2317,0.600162
2318,0.582061
2319,0.800555
2320,0.707876
2321,0.615197
2322,0.643339
2323,0.558650
2324,0.473960
2325,0.618277
2326,0.533588
2327,0.448898
2328,0.593215
2329,0.508526
2330,0.423836
2331,0.687165
2332,0.602476
2333,0.517786
2334,0.662103
2335,0.577413
2336,0.492724
2337,0.637041
2338,0.552351
2339,0.467662
2340,0.716467
2341,0.631778
2342,0.547088
2343,0.570636
2344,0.545574
2345,0.520512
2346,0.723027
2347,0.638337
2348,0.553648
2349,0.778915
2350,0.702215
2351,0.625515
2352,0.760814
2353,0.684114
2354,0.607414
2355,0.742714
2356,0.666014
2357,0.589314
2358,0.880355
2359,0.803655
2360,0.726955
2361,0.862255
2362,0.785555
2363,0.708855
2364,0.844154
2365,0.767455
2366,0.690755
2367,0.880850
2368,0.804150
2369,0.727450
2370,0.750998
2371,0.732898
2372,0.714797
2373,0.901333
2374,0.824633
2375,0.747933
2376,0.639031
2377,0.562332
2378,0.485632
2379,0.607008
2380,0.530308
2381,0.453608
2382,0.574984
2383,0.498284
2384,0.421584
2385,0.687658
2386,0.610959
2387,0.534259
2388,0.655635
2389,0.578935
2390,0.502235
2391,0.623611
2392,0.546911
2393,0.470211
2394,0.714560
2395,0.637860
2396,0.561160
2397,0.584708
2398,0.552684
2399,0.520660
2400,0.707196
2401,0.630496
2402,0.553796
2403,0.667342
2404,0.566674
2405,0.466005
2406,0.649242
2407,0.548573
2408,0.447905
2409,0.631141
2410,0.530473
2411,0.429804
2412,0.720770
2413,0.620102
2414,0.519433
2415,0.702670
2416,0.602001
2417,0.501333
2418,0.684570
2419,0.583901
2420,0.483232
2421,0.745271
2422,0.644603
2423,0.543934
2424,0.567482
2425,0.549382
2426,0.531281
2427,0.765754
2428,0.665085
2429,0.564417
2430,0.631013
2431,0.594261
2432,0.557509
2433,0.585065
2434,0.548313
2435,0.511561
2436,0.539118
2437,0.502366
2438,0.465614
2439,0.732453
2440,0.695701
2441,0.658949
2442,0.686506
2443,0.649754
2444,0.613002
2445,0.640559
2446,0.603807
2447,0.567055
2448,0.732948
2449,0.696196
2450,0.659444
2451,0.682992
2452,0.637045
2453,0.591097
2454,0.697737
2455,0.660985
2456,0.624233
2457,0.791171
2458,0.746430
2459,0.701688
2460,0.717377
2461,0.672636
2462,0.627894
2463,0.643583
2464,0.598842
2465,0.554100
2466,0.868606
2467,0.823864
2468,0.779122
2469,0.794812
2470,0.750070
2471,0.705328
2472,0.721018
2473,0.676276
2474,0.631534
2475,0.881103
2476,0.836362
2477,0.791620
2478,0.815168
2479,0.741374
2480,0.667580
2481,0.790199
2482,0.745457
2483,0.700716
2484,0.237594
2485,0.152905
2486,0.068215
2487,0.163800
2488,0.079111
2489,-0.005579
2490,0.090006
2491,0.005317
2492,-0.079373
2493,0.339035
2494,0.254345
2495,0.169656
2496,0.265241
2497,0.180551
2498,0.095862
2499,0.191447
2500,0.106757
2501,0.022068
2502,0.339529
2503,0.254840
2504,0.170150
2505,0.193698
2506,0.119904
2507,0.046110
2508,0.248625
2509,0.163936
2510,0.079246
2511,0.334827
2512,0.242148
2513,0.149469
2514,0.254071
2515,0.161392
2516,0.068713
2517,0.173315
2518,0.080636
2519,-0.012043
2520,0.431466
2521,0.338787
2522,0.246108
2523,0.350711
2524,0.258031
2525,0.165352
2526,0.269955
2527,0.177276
2528,0.084597
2529,0.434361
2530,0.341682
2531,0.249003
2532,0.272551
2533,0.191796
2534,0.111040
2535,0.329534
2536,0.236855
2537,0.144176
2538,0.656527
2539,0.635754
2540,0.614981
2541,0.554886
2542,0.534113
2543,0.513341
2544,0.453245
2545,0.432473
2546,0.411700
2547,0.709955
2548,0.689182
2549,0.668410
2550,0.608315
2551,0.587542
2552,0.566769
2553,0.506674
2554,0.485901
2555,0.465128
2556,0.734456
2557,0.713683
2558,0.692910
2559,0.716458
2560,0.614818
2561,0.513177
2562,0.587858
2563,0.567085
2564,0.546312
2565,0.771528
2566,0.654880
2567,0.538232
2568,0.732542
2569,0.615894
2570,0.499247
2571,0.693557
2572,0.576909
2573,0.460261
2574,0.824956
2575,0.708308
2576,0.591660
2577,0.785970
2578,0.669323
2579,0.552675
2580,0.746985
2581,0.630337
2582,0.513689
2583,0.849457
2584,0.732809
2585,0.616161
2586,0.639709
2587,0.600724
2588,0.561738
2589,0.828169
2590,0.711521
2591,0.594874
2592,0.343006
2593,0.290274
2594,0.237543
2595,0.310982
2596,0.258251
2597,0.205519
2598,0.278958
2599,0.226227
2600,0.173496
2601,0.415639
2602,0.362908
2603,0.310176
2604,0.383615
2605,0.330884
2606,0.278153
2607,0.351591
2608,0.298860
2609,0.246129
2610,0.430537
2611,0.377806
2612,0.325075
2613,0.348623
2614,0.316599
2615,0.284575
2616,0.423173
2617,0.370442
2618,0.317711
2619,0.506037
2620,0.421348
2621,0.336658
2622,0.474014
2623,0.389324
2624,0.304635
2625,0.441990
2626,0.357300
2627,0.272611
2628,0.559466
2629,0.474776
2630,0.390087
2631,0.527442
2632,0.442752
2633,0.358063
2634,0.495418
2635,0.410729
2636,0.326039
2637,0.583966
2638,0.499277
2639,0.414587
2640,0.438136
2641,0.406112
2642,0.374088
2643,0.576602
2644,0.491913
2645,0.407223
2646,0.437236
2647,0.320588
2648,0.203940
2649,0.398250
2650,0.281603
2651,0.164955
2652,0.359265
2653,0.242617
2654,0.125969
2655,0.524273
2656,0.407625
2657,0.290977
2658,0.485287
2659,0.368639
2660,0.251992
2661,0.446302
2662,0.329654
2663,0.213006
2664,0.531969
2665,0.415321
2666,0.298674
2667,0.322222
2668,0.283236
2669,0.244251
2670,0.510682
2671,0.394034
2672,0.277386
2673,0.593458
2674,0.484800
2675,0.376141
2676,0.519664
2677,0.411006
2678,0.302347
2679,0.445870
2680,0.337212
2681,0.228553
2682,0.651687
2683,0.543029
2684,0.434371
2685,0.577893
2686,0.469235
2687,0.360577
2688,0.504099
2689,0.395441
2690,0.286783
2691,0.673788
2692,0.565129
2693,0.456471
2694,0.480019
2695,0.406225
2696,0.332431
2697,0.582883
2698,0.474225
2699,0.365567
2700,0.334061
2701,0.201434
2702,0.068807
2703,0.308999
2704,0.176372
2705,0.043745
2706,0.283937
2707,0.151310
2708,0.018683
2709,0.416297
2710,0.283670
2711,0.151043
2712,0.391235
2713,0.258608
2714,0.125981
2715,0.366173
2716,0.233546
2717,0.100919
2718,0.426394
2719,0.293767
2720,0.161140
2721,0.184688
2722,0.159626
2723,0.134564
2724,0.432953
2725,0.300326
2726,0.167699
2727,0.332139
2728,0.247449
2729,0.162760
2730,0.314038
2731,0.229349
2732,0.144659
2733,0.295938
2734,0.211249
2735,0.126559
2736,0.428778
2737,0.344089
2738,0.259399
2739,0.410678
2740,0.325988
2741,0.241299
2742,0.392577
2743,0.307888
2744,0.223198
2745,0.431673
2746,0.346984
2747,0.262294
2748,0.285843
2749,0.267742
2750,0.249642
2751,0.452156
2752,0.367467
2753,0.282777
2754,0.601016
2755,0.580243
2756,0.559471
2757,0.568993
2758,0.548220
2759,0.527447
2760,0.536969
2761,0.516196
2762,0.495423
2763,0.649643
2764,0.628870
2765,0.608098
2766,0.617620
2767,0.596847
2768,0.576074
2769,0.585596
2770,0.564823
2771,0.544050
2772,0.676545
2773,0.655772
2774,0.634999
2775,0.658547
2776,0.626523
2777,0.594499
2778,0.669181
2779,0.648408
2780,0.627635
2781,0.495569
2782,0.434848
2783,0.374127
2784,0.463545
2785,0.402824
2786,0.342103
2787,0.431521
2788,0.370800
2789,0.310079
2790,0.587407
2791,0.526686
2792,0.465965
2793,0.555383
2794,0.494662
2795,0.433941
2796,0.523359
2797,0.462638
2798,0.401918
2799,0.592703
2800,0.531982
2801,0.471261
2802,0.494809
2803,0.462785
2804,0.430762
2805,0.585339
2806,0.524618
2807,0.463897
2808,0.298011
2809,0.205332
2810,0.112652
2811,0.252063
2812,0.159384
2813,0.066705
2814,0.206116
2815,0.113437
2816,0.020758
2817,0.389849
2818,0.297170
2819,0.204491
2820,0.343902
2821,0.251222
2822,0.158543
2823,0.297954
2824,0.205275
2825,0.112596
2826,0.395145
2827,0.302465
2828,0.209786
2829,0.233335
2830,0.187387
2831,0.141440
2832,0.359934
2833,0.267255
2834,0.174576
2835,0.437460
2836,0.408697
2837,0.379935
2838,0.398474
2839,0.369712
2840,0.340949
2841,0.359488
2842,0.330726
2843,0.301964
2844,0.481285
2845,0.452523
2846,0.423760
2847,0.442300
2848,0.413537
2849,0.384775
2850,0.403314
2851,0.374552
2852,0.345789
2853,0.510587
2854,0.481825
2855,0.453062
2856,0.476610
2857,0.437625
2858,0.398639
2859,0.489300
2860,0.460537
2861,0.431775
2862,0.461988
2863,0.369309
2864,0.276630
2865,0.423003
2866,0.330324
2867,0.237645
2868,0.384017
2869,0.291338
2870,0.198659
2871,0.558628
2872,0.465949
2873,0.373270
2874,0.519642
2875,0.426963
2876,0.334284
2877,0.480657
2878,0.387978
2879,0.295299
2880,0.561523
2881,0.468844
2882,0.376165
2883,0.399713
2884,0.360727
2885,0.321742
2886,0.540236
2887,0.447557
2888,0.354877
2889,0.324096
2890,0.255385
2891,0.186675
2892,0.285110
2893,0.216400
2894,0.147690
2895,0.246125
2896,0.177414
2897,0.108704
2898,0.391928
2899,0.323217
2900,0.254507
2901,0.352942
2902,0.284232
2903,0.215522
2904,0.313957
2905,0.245246
2906,0.176536
2907,0.409227
2908,0.340516
2909,0.271806
2910,0.295354
2911,0.256369
2912,0.217383
2913,0.387939
2914,0.319229
2915,0.250519
2916,0.265945
2917,0.157287
2918,0.048629
2919,0.199113
2920,0.090455
2921,-0.018204
2922,0.132280
2923,0.023622
2924,-0.085036
2925,0.328976
2926,0.220318
2927,0.111659
2928,0.262143
2929,0.153485
2930,0.044827
2931,0.195311
2932,0.086653
2933,-0.022005
2934,0.348675
2935,0.240017
2936,0.131359
2937,0.154907
2938,0.088075
2939,0.021242
2940,0.271694
2941,0.163036
2942,0.054378
2943,0.747193
2944,0.726420
2945,0.705647
2946,0.652514
2947,0.631741
2948,0.610968
2949,0.557835
2950,0.537062
2951,0.516289
2952,0.800621
2953,0.779848
2954,0.759075
2955,0.705942
2956,0.685169
2957,0.664396
2958,0.611263
2959,0.590490
2960,0.569717
2961,0.825122
2962,0.804349
2963,0.783576
2964,0.807124
2965,0.712445
2966,0.617766
2967,0.692447
2968,0.671674
2969,0.650901
2970,0.828564
2971,0.759854
2972,0.691143
2973,0.789578
2974,0.720868
2975,0.652158
2976,0.750593
2977,0.681883
2978,0.613172
2979,0.877191
2980,0.808481
2981,0.739770
2982,0.838205
2983,0.769495
2984,0.700785
2985,0.799220
2986,0.730510
2987,0.661799
2988,0.904092
2989,0.835382
2990,0.766672
2991,0.790220
2992,0.751234
2993,0.712249
2994,0.882805
2995,0.814095
2996,0.745384
2997,0.550690
2998,0.521927
2999,0.493165
3000,0.442087
3001,0.413325
3002,0.384562
3003,0.333485
3004,0.304722
3005,0.275960
3006,0.632925
3007,0.604163
3008,0.575401
3009,0.524323
3010,0.495560
3011,0.466798
3012,0.415720
3013,0.386958
3014,0.358195
3015,0.643022
3016,0.614260
3017,0.585498
3018,0.609046
3019,0.500443
3020,0.391841
3021,0.482501
3022,0.453739
3023,0.424976
3024,0.587255
3025,0.526534
3026,0.465813
3027,0.569154
3028,0.508434
3029,0.447713
3030,0.551054
3031,0.490333
3032,0.429612
3033,0.679093
3034,0.618372
3035,0.557651
3036,0.660992
3037,0.600272
3038,0.539551
3039,0.642892
3040,0.582171
3041,0.521450
3042,0.684389
3043,0.623668
3044,0.562947
3045,0.586495
3046,0.568395
3047,0.550294
3048,0.704871
3049,0.644151
3050,0.583430
3051,0.715015
3052,0.574399
3053,0.433782
3054,0.696915
3055,0.556298
3056,0.415682
3057,0.678814
3058,0.538198
3059,0.397581
3060,0.768443
3061,0.627827
3062,0.487210
3063,0.750343
3064,0.609726
3065,0.469110
3066,0.732243
3067,0.591626
3068,0.451010
3069,0.792944
3070,0.652328
3071,0.511711
3072,0.535259
3073,0.517159
3074,0.499058
3075,0.813427
3076,0.672810
3077,0.532194
3078,0.585939
3079,0.469291
3080,0.352643
3081,0.526068
3082,0.409420
3083,0.292773
3084,0.466198
3085,0.349550
3086,0.232902
3087,0.653771
3088,0.537123
3089,0.420475
3090,0.593900
3091,0.477252
3092,0.360605
3093,0.534030
3094,0.417382
3095,0.300734
3096,0.671070
3097,0.554422
3098,0.437774
3099,0.461322
3100,0.401452
3101,0.341581
3102,0.608012
3103,0.491364
3104,0.374717
3105,0.612936
3106,0.576184
3107,0.539432
3108,0.580913
3109,0.544161
3110,0.507409
3111,0.548889
3112,0.512137
3113,0.475385
3114,0.666365
3115,0.629613
3116,0.592861
3117,0.634341
3118,0.597589
3119,0.560837
3120,0.602317
3121,0.565565
3122,0.528813
3123,0.690865
3124,0.654113
3125,0.617361
3126,0.640909
3127,0.608886
3128,0.576862
3129,0.683501
3130,0.646749
3131,0.609997
3132,0.656383
3133,0.579683
3134,0.502983
3135,0.561704
3136,0.485004
3137,0.408304
3138,0.467025
3139,0.390325
3140,0.313625
3141,0.719414
3142,0.642714
3143,0.566014
3144,0.624735
3145,0.548035
3146,0.471335
3147,0.530056
3148,0.453356
3149,0.376656
3150,0.739113
3151,0.662413
3152,0.585713
3153,0.609262
3154,0.514582
3155,0.419903
3156,0.606439
3157,0.529739
3158,0.453039
3159,0.751287
3160,0.730514
3161,0.709741
3162,0.691416
3163,0.670643
3164,0.649870
3165,0.631546
3166,0.610773
3167,0.590000
3168,0.819119
3169,0.798346
3170,0.777573
3171,0.759248
3172,0.738475
3173,0.717702
3174,0.699377
3175,0.678605
3176,0.657832
3177,0.836418
3178,0.815645
3179,0.794872
3180,0.818420
3181,0.758549
3182,0.698679
3183,0.773360
3184,0.752587
3185,0.731814
3186,0.530312
3187,0.429644
3188,0.328975
3189,0.456518
3190,0.355850
3191,0.255181
3192,0.382724
3193,0.282056
3194,0.181387
3195,0.578939
3196,0.478271
3197,0.377602
3198,0.505145
3199,0.404477
3200,0.303808
3201,0.431351
3202,0.330683
